continent_code,date,cases,deaths
OC,2020-05-14,8393,126
OC,2020-05-15,8409,126
OC,2020-05-16,8439,126
OC,2020-05-17,8459,126
OC,2020-05-18,8468,126
OC,2020-05-19,8487,127
OC,2020-05-20,8495,127
OC,2020-05-21,8517,128
OC,2020-05-22,8521,128
OC,2020-05-23,8535,129
OC,2020-05-24,8547,130
OC,2020-05-25,8550,130
OC,2020-05-26,8559,130
OC,2020-05-27,8576,130
OC,2020-05-28,8583,132
OC,2020-05-29,8596,132
OC,2020-05-30,8619,132
OC,2020-05-31,8632,132
OC,2020-06-01,8642,132
OC,2020-06-02,8652,132
OC,2020-06-03,8672,132
OC,2020-06-04,8682,131
OC,2020-06-05,8697,131
OC,2020-06-06,8708,131
OC,2020-06-07,8712,131
OC,2020-06-08,8718,131
OC,2020-06-09,8724,131
OC,2020-06-10,8730,131
OC,2020-06-11,8732,131
OC,2020-06-12,8750,131
OC,2020-06-13,8757,131
OC,2020-06-14,8770,131
OC,2020-06-15,8788,131
OC,2020-06-16,8806,131
OC,2020-06-17,8818,131
OC,2020-06-18,8844,131
OC,2020-06-19,8870,131
OC,2020-06-20,8897,131
OC,2020-06-21,8947,131
OC,2020-06-22,8976,131
OC,2020-06-23,8993,131
OC,2020-06-24,9013,131
OC,2020-06-25,9052,132
OC,2020-06-26,9105,133
OC,2020-06-27,9147,133
OC,2020-06-28,9199,133
OC,2020-06-29,9246,133
OC,2020-06-30,9334,133
OC,2020-07-01,9405,133
OC,2020-07-02,9514,133
OC,2020-07-03,9596,133
OC,2020-07-04,9856,133
OC,2020-07-05,9968,133
OC,2020-07-06,10057,133
OC,2020-07-07,10209,135
OC,2020-07-08,10383,135
OC,2020-07-09,10521,135
OC,2020-07-10,10699,135
OC,2020-07-11,11000,135
OC,2020-07-12,11204,136
OC,2020-07-13,11448,137
OC,2020-07-14,11632,137
OC,2020-07-15,11910,137
OC,2020-07-16,12156,140
OC,2020-07-17,12477,142
OC,2020-07-18,12903,145
OC,2020-07-19,13113,147
OC,2020-07-20,13481,151
OC,2020-07-21,13750,152
OC,2020-07-22,14128,155
OC,2020-07-23,14604,157
OC,2020-07-24,15021,162
OC,2020-07-25,15311,168
OC,2020-07-26,15674,174
OC,2020-07-27,16151,184
OC,2020-07-28,16696,190
OC,2020-07-29,17069,196
OC,2020-07-30,17352,206
OC,2020-07-31,18077,220
OC,2020-08-01,18693,228
SA,2020-02-26,5,0
SA,2020-02-27,5,0
SA,2020-02-28,5,0
SA,2020-02-29,10,0
SA,2020-03-01,11,0
SA,2020-03-02,16,0
SA,2020-03-03,27,0
SA,2020-03-04,28,0
SA,2020-03-05,38,0
SA,2020-03-06,49,0
SA,2020-03-07,87,1
SA,2020-03-08,100,1
SA,2020-03-09,108,1
SA,2020-03-10,115,1
SA,2020-03-11,145,1
SA,2020-03-12,185,1
SA,2020-03-13,293,2
SA,2020-03-14,370,3
SA,2020-03-15,417,3
SA,2020-03-16,583,5
SA,2020-03-17,774,5
SA,2020-03-18,1183,6
SA,2020-03-19,1597,10
SA,2020-03-20,2125,15
SA,2020-03-21,2716,27
SA,2020-03-22,2716,27
SA,2020-03-23,3090,30
SA,2020-03-24,5533,72
SA,2020-03-25,5533,72
SA,2020-03-26,6941,95
SA,2020-03-27,6941,95
SA,2020-03-28,8292,122
SA,2020-03-29,9585,147
SA,2020-03-30,10276,171
SA,2020-03-31,11710,206
SA,2020-04-01,13084,257
SA,2020-04-02,15157,381
SA,2020-04-03,17711,491
SA,2020-04-04,19486,572
SA,2020-04-05,21771,711
SA,2020-04-06,23737,813
SA,2020-04-07,25997,909
SA,2020-04-08,27706,1017
SA,2020-04-09,31222,1215
SA,2020-04-10,36206,1417
SA,2020-04-11,42100,1638
SA,2020-04-12,45365,1825
SA,2020-04-13,48170,1954
SA,2020-04-14,51078,2114
SA,2020-04-15,53008,2255
SA,2020-04-16,58577,2540
SA,2020-04-17,64025,2807
SA,2020-04-18,69106,3092
SA,2020-04-19,73752,3370
SA,2020-04-20,78705,3667
SA,2020-04-21,83427,3893
SA,2020-04-22,87015,4093
SA,2020-04-23,92266,4348
SA,2020-04-24,97645,4610
SA,2020-04-25,115489,5101
SA,2020-04-26,120937,5550
SA,2020-04-27,131108,5983
SA,2020-04-28,138068,6325
SA,2020-04-29,145875,6951
SA,2020-04-30,155277,7546
SA,2020-05-01,166134,8133
SA,2020-05-02,179347,8873
SA,2020-05-03,192295,9729
SA,2020-05-04,203352,10459
SA,2020-05-05,215328,10865
SA,2020-05-06,225344,11260
SA,2020-05-07,235616,12042
SA,2020-05-08,252854,12821
SA,2020-05-09,268876,13569
SA,2020-05-10,283259,14500
SA,2020-05-11,300338,15789
SA,2020-05-12,311369,16418
SA,2020-05-13,322185,17112
SA,2020-05-14,338522,18132
SA,2020-05-15,358108,19073
SA,2020-05-16,377460,20049
SA,2020-05-17,403249,21350
SA,2020-05-18,427177,22440
SA,2020-05-19,442824,23150
SA,2020-05-20,460856,24100
SA,2020-05-21,491888,25517
SA,2020-05-22,518773,26601
SA,2020-05-23,552880,28221
SA,2020-05-24,582579,29466
SA,2020-05-25,609544,30658
SA,2020-05-26,637302,31571
SA,2020-05-27,659143,32668
SA,2020-05-28,688188,34016
SA,2020-05-29,722493,35426
SA,2020-05-30,761374,36814
SA,2020-05-31,800789,38163
SA,2020-06-01,850888,39409
SA,2020-06-02,883845,40146
SA,2020-06-03,908288,41135
SA,2020-06-04,950499,42749
SA,2020-06-05,991146,44386
SA,2020-06-06,1035177,46278
SA,2020-06-07,1079036,47620
SA,2020-06-08,1120560,48875
SA,2020-06-09,1151589,50293
SA,2020-06-10,1177678,51232
SA,2020-06-11,1223538,52989
SA,2020-06-12,1270795,54711
SA,2020-06-13,1319316,56593
SA,2020-06-14,1362357,58092
SA,2020-06-15,1400256,59510
SA,2020-06-16,1431950,60511
SA,2020-06-17,1465647,61477
SA,2020-06-18,1545753,63353
SA,2020-06-19,1591578,65257
SA,2020-06-20,1631022,67150
SA,2020-06-21,1701579,68940
SA,2020-06-22,1751258,70495
SA,2020-06-23,1782866,71536
SA,2020-06-24,1817447,72555
SA,2020-06-25,1870638,74528
SA,2020-06-26,1930470,76263
SA,2020-06-27,1986573,78052
SA,2020-06-28,2050420,79723
SA,2020-06-29,2106101,81388
SA,2020-06-30,2151345,82508
SA,2020-07-01,2189213,83743
SA,2020-07-02,2235337,85457
SA,2020-07-03,2299252,87228
SA,2020-07-04,2364156,89143
SA,2020-07-05,2422824,91063
SA,2020-07-06,2476355,92731
SA,2020-07-07,2517489,93844
SA,2020-07-08,2551476,95024
SA,2020-07-09,2611295,96858
SA,2020-07-10,2674138,98709
SA,2020-07-11,2734927,100549
SA,2020-07-12,2799649,102417
SA,2020-07-13,2855552,104066
SA,2020-07-14,2896628,105240
SA,2020-07-15,2931978,106549
SA,2020-07-16,2991437,108438
SA,2020-07-17,3050321,110336
SA,2020-07-18,3117881,113282
SA,2020-07-19,3175290,115161
SA,2020-07-20,3224855,116703
SA,2020-07-21,3268070,118049
SA,2020-07-22,3308461,119382
SA,2020-07-23,3371004,121419
SA,2020-07-24,3462379,127096
SA,2020-07-25,3546332,129218
SA,2020-07-26,3625167,131194
SA,2020-07-27,3697835,133120
SA,2020-07-28,3744378,134319
SA,2020-07-29,3791094,135678
SA,2020-07-30,3858100,137365
SA,2020-07-31,3952487,139882
SA,2020-08-01,4039455,141943
